historic;old;original,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r761551991-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Oct 2019,5.0,Restoration since the 2015 earthquake is phenomenal.,"Severely damaged in the April 2015 earthquake, the restoration since has been phenomenal; much of the original doors, windows, wood carvings and brick work have been put back into place, only replaced by very high quality new work when necessary. This was the palace of the Malla kings of Patan, originally built in 1734 AD by displacing Ha Bāhā, though it has been rebuilt several times since (it was leveled in the massive 1934 AD earthquake, for example). The collection continues to expand, too, as (sadly) other historic structures of Patan are rebuilt without preserving their centuries-old carvings but at least letting the museum display them. There are occasional dances and musical events in the courtyard, and the impressively re-established annual Tantric-inspired Kartik Naach is performed in the fall outside the museum. Guide not necessary but many people apparently miss the second, separate entrance and even fewer visit the pond behind the palace."
ancient;old,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r755344309-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Dec 2019 • Solo,5.0,Patan Kathmandu,"Ancient city museums has old king traditions and weapons, uniforms. Very informative and good things to know"
old,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r744429274-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Feb 2020,5.0,Patan Museum,"I like this museum a lot... It is an new, tastefully done addition tho the Old Patan Palace. Lots of old artworks and a very nice layout. Has a garden restaurant out back and is nice part of visiting Patan Durbar Square."
ornate,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r741308956-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jan 2020 • Couples,5.0,Maze-like...,"...so make sure to search the whole area else you may miss something. The gardens aren’t really that impressive but the buildings really are: ornate carvings, secluded courtyards and secret views."
ancient;history,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r739746512-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,May 2019,4.0,Museum of Ancient artefacts,Excellent collection of brass and panchloha metal exhibited. Nicely arranged with lot of information. There are people around give some background history.
history,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r736981589-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Dec 2019 • Couples,5.0,Hinduism and Buddhism Culture,"The entrance fee of NPR1,000 to Patan Durbar Square is inclusive of the Patan Museum. The museum is not huge, but there are good collections such as Hindu and Buddhist Lords, with narration of the religious history in the country, particularly in Patan. Toilet facility available and there is a cafe within the compound of the museum. Good to visit the museum first before going around visiting the architecture at the Durbar Square. There are tour guides around who provides good explanations about the history, culture and architecture at a cost of NPR1,000."
antique,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r736559900-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jan 2020 • Couples,4.0,Beautiful building,"This beautiful building houses a nice collection of budha imagery and very informative descriptions, a good collection of musical instruments and an exhibition of antique photographs and pictures of the durbar"
ancient;history,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r735466219-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Aug 2019,4.0,Good place to visit - if you like History & Hindu Sculptures,"This was once Royal Palace, now a museum, maintained by Nepal Tourism. They are doing a pretty good job of maintaining the site. This has lots of Hindu Sculptures - look for a guide who would explain you some of the sculptures. You would even be able to see the Hindu epic Mahabharath carved in sculptures, not easy to spot without a guide. Also, visit the ancient bath tub surrounded by sculptures etc. Overall, it might take above 2 hours to visit all the places. Entrance ticket is very reasonably priced for visitors. It is certainly worth a visit."
history,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r730878144-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jan 2019,5.0,Worth a visit,"One of the few museums were you can really learn about local history and culture. Not too long, maybe 30-40 minutes."
history;old,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r720350692-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Oct 2019,4.0,An insight into Nepali history and culture,"Very interesting museum and complex. Very old and lots of stairs. Lots of temples and palaces and intricate models of Ganesh, Shiva, Buddha etc.  Well worth a visit."
